Name, Surname, Email, Gender, Phone, RollNo, Department, Internships, Skills, Skill Score, Aggregate Pointer, No of KT's, Domain, Performance
Krishna, Agarwal, KrishnaAgarwal8574@spicemail.com, Male, 9527022838, 15ex01, extc, 4, ['web scrapping' |  'java'], 12, 9.39, 4, android developer, high
Shaurya, Iyer, ShauryaIyer3595@redmail.com, Male, 9113438688, 16co18, computer, 4, ['microsoft word' |  'ruby' |  'linux' |  'machine learning' |  'linux' |  'machine learning'], 33, 9.03, 1, ios developer, extreme low
Ayaan, Mangal, AyaanMangal1980@mail.com, Male, 8854355431, 16co60, computer, 3, ['web development' |  'c' |  'machine learning' |  'machine learning' |  'microsoft word'], 23, 9.83, 1, ethical hacking, moderate high
Arya, Laghari, AryaLaghari5690@mail.com, Female, 8444470200, 14it50, it, 1, ['ruby' |  'web scrapping' |  'excell' |  'web scrapping' |  'web scrapping'], 31, 8.28, 3, android developer, extreme high
Arnav, Anthony, ArnavAnthony9211@redmail.com, Male, 8989092981, 16it20, it, 1, ['c' |  'python' |  'excell' |  'c' |  'machine learning' |  'ruby'], 37, 4.7, 0, dot net developer, moderate high
Vihaan, Gandhi, VihaanGandhi8767@spicemail.com, Male, 9857390860, 16it29, it, 2, ['web scrapping' |  'web scrapping' |  'excell' |  'microsoft word'], 17, 9.91, 0, android developer, moderate high
Omala, Grover, OmalaGrover3172@hotmail.com, Female, 9526596566, 17co28, computer, 3, ['linux' |  'machine learning' |  'ruby' |  'excell' |  'web scrapping' |  'c'], 33, 4.99, 0, machine learning, low
Omala, Chopra, OmalaChopra6999@mail.com, Female, 9811233520, 17co05, computer, 1, ['c' |  'machine learning' |  'web scrapping' |  'python' |  'web scrapping' |  'microsoft word'], 38, 4.66, 2, machine learning, extreme low
Ishita, Dhar, IshitaDhar7832@spicemail.com, Female, 8893540767, 18it44, it, 2, ['web development' |  'c' |  'excell'], 6, 9.52, 1, ethical hacking, low
Manoj, Khatri, ManojKhatri9394@redmail.com, Male, 8247886662, 13ex54, extc, 1, ['linux' |  'python' |  'c' |  'ruby'], 25, 8.33, 2, web developer, high
Laasya, Jha, LaasyaJha2767@hotmail.com, Female, 8235771691, 17co27, computer, 1, ['python' |  'web scrapping' |  'linux'], 20, 9.54, 0, ethical hacking, medium
Aesha, Malhotra, AeshaMalhotra8689@mail.com, Female, 8970927023, 16co18, computer, 2, ['linux' |  'excell' |  'web development' |  'linux' |  'web scrapping' |  'web development'], 15, 9.21, 5, machine learning, moderate low
Ajay, Malhotra, AjayMalhotra4418@mail.com, Male, 8715926136, 19co29, computer, 3, ['web scrapping' |  'ruby' |  'python' |  'python'], 35, 9.43, 3, android developer, moderate high
Mahika, Jain, MahikaJain6391@gmail.com, Female, 9431020898, 14co26, computer, 4, ['web development' |  'linux' |  'c' |  'web scrapping'], 14, 7.79, 2, dot net developer, extreme high
Omala, Arya, OmalaArya8398@gmail.com, Female, 9124567476, 16ex06, extc, 2, ['java' |  'web development' |  'linux' |  'ruby' |  'c' |  'machine learning'], 29, 5.57, 2, web developer, extreme high
Dhruv, Malhotra, DhruvMalhotra5479@hotmail.com, Male, 9547510294, 14ex26, extc, 3, ['python' |  'c' |  'machine learning' |  'excell' |  'java'], 30, 5.74, 1, android developer, moderate low
Nandini, Iyer, NandiniIyer3928@hotmail.com, Female, 9581340726, 14ex28, extc, 4, ['linux' |  'ruby' |  'c' |  'web development' |  'web scrapping'], 22, 4.42, 1, ios developer, extreme high
Chetan, Chopra, ChetanChopra4031@spicemail.com, Male, 9763688885, 14co32, computer, 2, ['ruby' |  'excell' |  'web scrapping' |  'web scrapping'], 24, 9.62, 0, android developer, extreme low
Madhavaditya, Patel, MadhavadityaPatel6694@spicemail.com, Male, 8564546852, 16co54, computer, 4, ['c' |  'python' |  'web scrapping' |  'c' |  'linux' |  'microsoft word'], 29, 7.87, 0, dot net developer, high
Chahna, Jain, ChahnaJain6272@hotmail.com, Female, 9797470606, 16co52, computer, 3, ['microsoft word' |  'ruby' |  'linux' |  'java' |  'web development'], 17, 7.99, 4, android developer, extreme low
Rhea, Arya, RheaArya5471@redmail.com, Female, 8297809868, 19co33, computer, 1, ['java' |  'python'], 15, 8.36, 4, machine learning, moderate high
Arnav, Grover, ArnavGrover1198@gmail.com, Male, 8275449541, 13it36, it, 4, ['python' |  'ruby' |  'java'], 23, 5.09, 2, android developer, low
Arnav, Kaur, ArnavKaur8171@redmail.com, Male, 8966864320, 17it60, it, 0, ['excell' |  'java' |  'web scrapping' |  'web scrapping' |  'web development' |  'web development'], 21, 9.74, 1, android developer, medium
Nandini, Mangal, NandiniMangal7424@mail.com, Female, 8846021357, 19it07, it, 3, ['machine learning' |  'python' |  'python'], 29, 6.21, 3, android developer, moderate low
Krishna, Jain, KrishnaJain7068@gmail.com, Male, 9810685374, 15it57, it, 0, ['web development' |  'c'], 4, 9.53, 0, ios developer, high
Adhira, Anthony, AdhiraAnthony4086@gmail.com, Female, 8862157782, 13ex52, extc, 2, ['c' |  'ruby' |  'machine learning'], 21, 5.89, 5, dot net developer, medium
Mahika, Ghosh, MahikaGhosh9149@mail.com, Female, 9307872655, 16it32, it, 0, ['python' |  'web scrapping' |  'excell' |  'web development' |  'python' |  'ruby'], 37, 5.5, 1, ios developer, extreme low
Laranya, Gandhi, LaranyaGandhi2325@gmail.com, Female, 8482735540, 13it57, it, 4, ['java' |  'java'], 10, 6.24, 4, web developer, moderate high
Akshay, Malhotra, AkshayMalhotra7095@spicemail.com, Male, 9931355537, 13it37, it, 0, ['java'], 5, 8.56, 4, android developer, low
Anik, Gupta, AnikGupta6394@spicemail.com, Male, 8532458871, 14it02, it, 1, ['ruby' |  'machine learning' |  'web scrapping'], 24, 5.01, 4, dot net developer, moderate high
Damini, Anand, DaminiAnand3629@mail.com, Female, 8958782873, 13co34, computer, 2, ['ruby' |  'java' |  'machine learning' |  'linux'], 25, 7.4, 5, machine learning, medium
Ajay, Jain, AjayJain1916@redmail.com, Male, 8570971591, 16ex57, extc, 1, ['web development' |  'ruby' |  'excell' |  'microsoft word' |  'java'], 16, 7.91, 1, android developer, moderate high
Mangala, Gandhi, MangalaGandhi7853@gmail.com, Female, 9449553522, 16co42, computer, 4, ['web scrapping' |  'microsoft word' |  'java'], 13, 4.91, 3, machine learning, extreme high
Rhea, Gandhi, RheaGandhi8432@hotmail.com, Female, 9679218134, 13co52, computer, 3, ['excell' |  'linux'], 5, 6.71, 0, machine learning, high
Aahna, Joshi, AahnaJoshi7295@gmail.com, Female, 8702594051, 19it48, it, 4, ['c' |  'java' |  'microsoft word' |  'linux'], 13, 5.74, 5, web developer, extreme low
Om, Patel, OmPatel7955@hotmail.com, Male, 8116045177, 19ex22, extc, 4, ['excell' |  'machine learning' |  'python' |  'c' |  'web scrapping'], 32, 5.88, 2, ios developer, extreme low
Jenya, Malhotra, JenyaMalhotra2450@gmail.com, Female, 8681236967, 15ex10, extc, 2, ['machine learning' |  'web development' |  'web development'], 9, 9.66, 1, machine learning, extreme low
Arya, Kapadia, AryaKapadia3846@spicemail.com, Female, 8887343712, 17ex01, extc, 2, ['python' |  'linux' |  'microsoft word' |  'web development' |  'web development'], 14, 6.73, 3, machine learning, high
Arnav, Joshi, ArnavJoshi7389@mail.com, Male, 9237144702, 19ex19, extc, 1, ['python' |  'machine learning' |  'ruby'], 27, 7.98, 0, web developer, extreme high
Vihaan, Arya, VihaanArya6478@mail.com, Male, 8246990142, 14co15, computer, 2, ['java' |  'excell'], 7, 7.67, 5, machine learning, moderate high
Mangala, Laghari, MangalaLaghari7866@redmail.com, Female, 9228953295, 17it03, it, 3, ['web scrapping'], 7, 6.08, 1, android developer, extreme high
Kabir, Anand, KabirAnand2196@spicemail.com, Male, 9915002811, 17co55, computer, 0, ['ruby' |  'web scrapping'], 15, 5.12, 4, ethical hacking, moderate high
Aahna, Bakshi, AahnaBakshi1190@redmail.com, Female, 9484817264, 16co14, computer, 2, ['c' |  'java' |  'microsoft word' |  'linux' |  'ruby' |  'web development'], 21, 8.43, 0, ethical hacking, moderate low
Atharv, Jha, AtharvJha9159@spicemail.com, Male, 9446226210, 13co53, computer, 0, ['ruby' |  'microsoft word' |  'c' |  'java' |  'machine learning' |  'machine learning'], 36, 5.56, 5, machine learning, extreme high
Ishaan, Kapadia, IshaanKapadia8916@mail.com, Male, 9459826316, 17ex25, extc, 2, ['web development' |  'ruby' |  'machine learning' |  'java' |  'python'], 32, 8.34, 0, machine learning, low
Gazala, Agarwal, GazalaAgarwal8453@redmail.com, Female, 9232636019, 18co33, computer, 1, ['microsoft word'], 1, 7.67, 1, ethical hacking, extreme low
Mythri, Bakshi, MythriBakshi8081@hotmail.com, Female, 8805203506, 13it03, it, 2, ['c' |  'excell'], 6, 7.09, 4, ios developer, extreme low
Laranya, Ganguly, LaranyaGanguly2450@spicemail.com, Female, 8251311399, 16co04, computer, 4, ['machine learning'], 9, 6.64, 5, machine learning, extreme high
Gazala, Arya, GazalaArya1457@hotmail.com, Female, 9992150030, 15it08, it, 2, ['c'], 4, 6.74, 2, dot net developer, low
Mangala, Kapadia, MangalaKapadia3681@spicemail.com, Female, 8484172433, 15co04, computer, 4, ['java' |  'microsoft word' |  'java' |  'python'], 21, 9.19, 2, web developer, high
Madhavaditya, Gandhi, MadhavadityaGandhi1291@redmail.com, Male, 8201153971, 14it11, it, 1, ['excell' |  'python' |  'web development' |  'excell'], 14, 5.99, 3, dot net developer, low
Anik, Khatri, AnikKhatri8723@mail.com, Male, 8229351811, 19co57, computer, 4, ['c' |  'web development'], 4, 7.95, 1, web developer, extreme low
Reyansh, Jain, ReyanshJain6987@mail.com, Male, 9791613315, 19ex18, extc, 1, ['ruby'], 8, 4.17, 0, machine learning, extreme high
Omala, Gokhale, OmalaGokhale9726@hotmail.com, Female, 8266914371, 17ex41, extc, 4, ['microsoft word' |  'java' |  'python'], 16, 9.08, 2, ethical hacking, medium
Manish, Khanna, ManishKhanna3091@mail.com, Male, 9811795371, 13co45, computer, 1, ['web scrapping' |  'python' |  'c' |  'ruby'], 29, 4.76, 4, ios developer, high
Dulari, Kaur, DulariKaur6243@gmail.com, Female, 9649109461, 18it56, it, 1, ['ruby'], 8, 7.52, 5, ethical hacking, high
Arya, Ganguly, AryaGanguly4212@hotmail.com, Female, 9112223186, 18ex25, extc, 1, ['ruby' |  'java' |  'excell' |  'java' |  'ruby'], 28, 4.52, 2, web developer, high
Krishna, Ganguly, KrishnaGanguly6892@gmail.com, Male, 9334576572, 16co24, computer, 2, ['python'], 10, 6.68, 3, ios developer, low
Aarav, Dhar, AaravDhar8560@redmail.com, Male, 9305942797, 14it12, it, 0, ['ruby' |  'web scrapping' |  'ruby' |  'java' |  'machine learning' |  'microsoft word'], 38, 7.3, 0, machine learning, moderate low
Amara, Anand, AmaraAnand3564@spicemail.com, Female, 9262965775, 13it40, it, 1, ['linux' |  'java' |  'c' |  'web development' |  'microsoft word' |  'web development'], 13, 8.94, 5, web developer, extreme high
Mangala, Khatri, MangalaKhatri7771@hotmail.com, Female, 8703899389, 17co59, computer, 3, ['java' |  'microsoft word' |  'excell' |  'machine learning' |  'web development'], 17, 8.37, 4, web developer, low
Atharv, Reddy, AtharvReddy6844@gmail.com, Male, 8797013491, 16co33, computer, 3, ['python' |  'java' |  'c' |  'web scrapping' |  'web development'], 26, 7.98, 3, dot net developer, extreme low
Aryan, Ahuja, AryanAhuja7559@spicemail.com, Male, 9583602363, 13co60, computer, 1, ['web development' |  'linux'], 3, 5.26, 2, android developer, moderate low
Arnav, Jain, ArnavJain5158@gmail.com, Male, 9277174810, 16ex33, extc, 0, ['machine learning' |  'machine learning' |  'machine learning' |  'microsoft word' |  'web development' |  'python'], 38, 6.78, 4, web developer, low
Om, Mangal, OmMangal6744@hotmail.com, Male, 8378224544, 13co02, computer, 3, ['excell' |  'ruby' |  'web scrapping' |  'machine learning' |  'web scrapping' |  'c'], 37, 4.73, 2, android developer, extreme low
Anik, Grover, AnikGrover8396@gmail.com, Male, 8317945478, 17ex32, extc, 2, ['linux' |  'java'], 8, 5.59, 4, machine learning, extreme low
Naina, Malhotra, NainaMalhotra9664@gmail.com, Female, 8795075223, 17it21, it, 1, ['machine learning' |  'web scrapping' |  'excell' |  'ruby' |  'web development' |  'linux'], 29, 9.44, 4, android developer, moderate high
Ajay, Gandhi, AjayGandhi5024@hotmail.com, Male, 9448423487, 15ex46, extc, 4, ['linux'], 3, 5.55, 1, ios developer, high
Dulari, Anthony, DulariAnthony4369@mail.com, Female, 8663797553, 15it20, it, 4, ['web scrapping' |  'excell' |  'web scrapping'], 16, 8.02, 2, web developer, moderate high
Om, Arya, OmArya1250@hotmail.com, Male, 8691110950, 17ex57, extc, 0, ['ruby' |  'machine learning'], 17, 6.58, 1, ethical hacking, high
Kabir, Mangal, KabirMangal1540@hotmail.com, Male, 9195448010, 17it40, it, 2, ['ruby' |  'java' |  'linux'], 16, 8.23, 4, web developer, extreme high
Ajay, Gokhale, AjayGokhale8926@hotmail.com, Male, 9932540342, 18co15, computer, 0, ['microsoft word' |  'microsoft word' |  'java' |  'ruby' |  'microsoft word' |  'web scrapping'], 23, 6.6, 1, ethical hacking, moderate high
Aditya, Kapadia, AdityaKapadia4890@mail.com, Male, 8233176523, 16co49, computer, 3, ['web scrapping' |  'microsoft word'], 8, 7.26, 5, ethical hacking, extreme high
Manish, Chopra, ManishChopra6414@mail.com, Male, 8701187102, 16ex04, extc, 3, ['excell' |  'python'], 12, 9.79, 5, machine learning, extreme high
Mythri, Ganguly, MythriGanguly1080@gmail.com, Female, 9836233525, 17ex40, extc, 4, ['java' |  'microsoft word' |  'ruby' |  'excell' |  'machine learning'], 25, 4.88, 2, web developer, medium
Muhammad, Jain, MuhammadJain8254@hotmail.com, Male, 8477943448, 14it06, it, 3, ['web development' |  'microsoft word'], 1, 8.51, 3, android developer, low
Arnav, Ghosh, ArnavGhosh6718@gmail.com, Male, 8310781963, 19it59, it, 0, ['machine learning' |  'c' |  'web development' |  'excell' |  'java'], 20, 4.46, 0, web developer, high
Vihaan, Ahuja, VihaanAhuja8744@redmail.com, Male, 9768022075, 18ex22, extc, 2, ['excell' |  'java' |  'python' |  'java' |  'c'], 26, 6.67, 5, web developer, extreme high
Ajay, Jha, AjayJha7161@gmail.com, Male, 9734170165, 14co43, computer, 2, ['microsoft word' |  'c' |  'web development' |  'machine learning' |  'python'], 24, 7.31, 0, machine learning, extreme high
Pooja, Dhar, PoojaDhar7273@spicemail.com, Female, 9398054147, 18co17, computer, 2, ['python' |  'machine learning' |  'python' |  'c' |  'java'], 38, 4.41, 3, machine learning, medium
Reyansh, Kapadia, ReyanshKapadia3079@redmail.com, Male, 9720444965, 15co33, computer, 3, ['linux' |  'c' |  'excell' |  'java'], 14, 8.69, 1, web developer, moderate low
Hanima, Gokhale, HanimaGokhale6683@redmail.com, Female, 8111338080, 14co26, computer, 4, ['python'], 10, 4.06, 0, android developer, extreme high
Ansh, Ghosh, AnshGhosh5943@hotmail.com, Male, 9971842245, 14ex11, extc, 0, ['web scrapping' |  'ruby' |  'microsoft word' |  'linux'], 19, 5.02, 3, ethical hacking, extreme low
Manoj, Kapadia, ManojKapadia2790@mail.com, Male, 8508748606, 13co15, computer, 3, ['linux' |  'microsoft word'], 4, 7.02, 4, dot net developer, medium
Aditya, Dhar, AdityaDhar7699@gmail.com, Male, 9180429817, 19ex46, extc, 4, ['web scrapping' |  'web scrapping' |  'excell' |  'excell' |  'web scrapping'], 25, 9.93, 2, dot net developer, extreme high
Ishita, Khanna, IshitaKhanna9126@mail.com, Female, 8712049230, 16ex40, extc, 1, ['excell' |  'microsoft word' |  'excell'], 5, 9.6, 3, machine learning, extreme high
Anik, Anthony, AnikAnthony2189@spicemail.com, Male, 9150302702, 16co04, computer, 0, ['c' |  'machine learning'], 13, 8.04, 1, ethical hacking, high
Gazala, Agarwal, GazalaAgarwal4754@gmail.com, Female, 9871151327, 14it19, it, 4, ['microsoft word' |  'ruby'], 9, 9.81, 3, machine learning, low
Muhammad, Kapadia, MuhammadKapadia6252@hotmail.com, Male, 9241917406, 19co16, computer, 4, ['web scrapping' |  'ruby' |  'java' |  'excell' |  'machine learning' |  'web scrapping'], 38, 9.63, 2, machine learning, moderate high
Gazala, Mangal, GazalaMangal3063@mail.com, Female, 9656539725, 14it16, it, 0, ['excell' |  'machine learning' |  'microsoft word'], 12, 8.78, 0, machine learning, moderate low
Dulari, Patel, DulariPatel7826@hotmail.com, Female, 9189544137, 13co07, computer, 0, ['machine learning' |  'microsoft word'], 10, 7.87, 3, android developer, extreme low
Jenya, Khanna, JenyaKhanna3887@hotmail.com, Female, 8497228794, 19it07, it, 2, ['web scrapping' |  'linux' |  'web development'], 10, 9.5, 2, ethical hacking, medium
Atharv, Kaur, AtharvKaur7043@gmail.com, Male, 9719281088, 13co41, computer, 1, ['java' |  'excell' |  'java' |  'microsoft word'], 13, 5.15, 2, android developer, moderate high
Ajay, Ahuja, AjayAhuja2998@hotmail.com, Male, 9725686491, 19it17, it, 3, ['java' |  'python'], 15, 9.22, 0, dot net developer, extreme low
Ajay, Patel, AjayPatel3489@hotmail.com, Male, 9694425966, 13it01, it, 3, ['web development' |  'linux' |  'c' |  'java' |  'web development'], 12, 9.92, 5, machine learning, moderate high
Esha, Dhar, EshaDhar3544@mail.com, Female, 8503193137, 15ex53, extc, 2, ['c' |  'microsoft word' |  'c' |  'c' |  'c'], 17, 5.51, 4, ethical hacking, moderate low
Esha, Dhar, EshaDhar5045@spicemail.com, Female, 9815345640, 17ex11, extc, 2, ['web development' |  'microsoft word'], 1, 4.17, 5, machine learning, low
Falguni, Ghosh, FalguniGhosh1112@spicemail.com, Female, 9378697289, 18ex15, extc, 2, ['web scrapping' |  'ruby' |  'machine learning' |  'web development'], 24, 6.14, 5, web developer, extreme low
Ajay, Grover, AjayGrover6311@mail.com, Male, 8268635346, 13co55, computer, 4, ['ruby' |  'ruby' |  'web development' |  'web scrapping' |  'microsoft word' |  'python'], 34, 8.9, 5, ethical hacking, extreme high
Kamala, Ghosh, KamalaGhosh5868@mail.com, Female, 9385085792, 14ex06, extc, 3, ['machine learning'], 9, 5.7, 1, ethical hacking, medium
Manoj, Mangal, ManojMangal3411@spicemail.com, Male, 8545798951, 17it54, it, 0, ['machine learning' |  'web scrapping' |  'machine learning'], 25, 5.85, 1, ios developer, moderate low
Naina, Kapadia, NainaKapadia5332@mail.com, Female, 9938069282, 14co51, computer, 4, ['web development' |  'web scrapping' |  'machine learning' |  'machine learning' |  'ruby'], 33, 5.46, 1, machine learning, low
Esha, Joshi, EshaJoshi6850@mail.com, Female, 8941091012, 17co54, computer, 4, ['ruby' |  'machine learning' |  'machine learning'], 26, 6.5, 5, dot net developer, extreme high
Rhea, Kapadia, RheaKapadia2769@gmail.com, Female, 8761092729, 13co37, computer, 4, ['ruby' |  'python' |  'ruby' |  'linux' |  'web development'], 29, 4.76, 3, ios developer, extreme low
Rudra, Kashyap, RudraKashyap8813@mail.com, Male, 8400264814, 18it03, it, 0, ['linux'], 3, 5.88, 4, machine learning, extreme low
Dhruv, Iyer, DhruvIyer8049@gmail.com, Male, 9731082457, 14it32, it, 0, ['web scrapping' |  'linux' |  'linux'], 13, 8.55, 2, dot net developer, extreme high
Chahna, Ahuja, ChahnaAhuja4217@mail.com, Female, 8429899308, 17ex10, extc, 3, ['web scrapping' |  'python' |  'excell' |  'machine learning' |  'ruby' |  'ruby'], 44, 4.42, 4, ios developer, moderate low
Mahika, Laghari, MahikaLaghari7933@hotmail.com, Female, 8754675712, 16it30, it, 0, ['c' |  'ruby' |  'linux' |  'web development' |  'excell' |  'microsoft word'], 18, 9.93, 3, ethical hacking, moderate low
